id,word,clase
5ee47be57624442bcdb3f63ab984ed9e,i own 2 of these cases and would order another,1
5f372c8b55d3452d20178f58ca016bab,its been my choice headset for yearsgreat sound good volume good noise cancellation,1
5f376e3f14eee2f22486491e695a765d,adapter does not provide enough charging current,0
5feef62714585f16e2bcab875a76a4cc,sprint  terrible customer service,0
5ff416606bde525e850203a9385d668e,i plugged it in only to find out not a darn thing worked,0
607e7e22c50dd32decc9c86e70f8e6b1,audio quality is poor very poor,0
6095f2a7449d05620338df3d1a65007d,i would recommend purchasing the jabra jx10 series 2 which works flawlessly with my moto q go figure,1
60dc8a221e313bb69f45d74534e93092,the volume for the ringer is real good you have choices how loud,1
60ea27a50c1892639ddfcfa800525c4e,dont bother  go to the store,0
611f6001cae639bc19c35bac29c2c81f,it is light has plenty of battery capacity and is very confortable to wear for somewhat extended periods of time,1
61212fb803e0bd1808987097d1172aed,i also didnt like the on button it felt like it would crack with use,0
614ac00b94a049b305c75d01818c59a3,echo problemvery unsatisfactory,0
615b14a7cd2894632d456fa9fa6e554c,it holds a charge for a long time is reasonably comfortable under longwearing conditions and the quality of sound is tremendous,1
6161697a89bb7a0c8c02de1ec1b4b458,i recommend igo to anyone with different brand cell phonesmp3 players in the family,1
6194eab89d5033afaff7f5a6a08feb97,i was very impressed with the price of the cases,1
61aaf4e598cda66f5a6233adfcd1f381,best headset ever,1
61c8fc9527bafa9b97c86c3acae61ddf,the battery runs down quickly,0
6227dcdc1b91bf1f1bbd416c74481517,all it took was one drop from about 6 inches above the kitchen counter and it was crackedi am not impressed and i am not laughing,0
624f3d4b0895e72d537edbef3757fe60,it was a great phone,1
626a41723c0421cc5da379596abc1705,you have to hold the phone at a particular angle for the other party to hear you clearly,0
626ac7e8f207b9e79e5f986f32c1758b,clear crisp sound,1
62717abb2537ec0ccedfea93782c5c58,also difficult to put onid recommend avoiding this product,0
627b3e97a3c1059a356b16a54fade0ee,im using it with an iriver spinn with case and it fits fine,1
62985cbe4f4e911136da27446d5dd674,it makes very strange ticking noises before it ends the call,0
62d1bb623e736cf9233fa7712ab5fe84,what a waste,0
630adc4dd743be17374afced765233ce,terrible product and waste of money,0
630b52a0b852de74668897a1881fb210,my phone sounded ok  not great  ok but my wifes phone was almost totally unintelligible she couldnt understand a word being said on it,0
6312ef7945d5787139dab380116d9cc7,att is not clear sound is very distorted and you have to yell when you talk,0
632752402c6e9c7b97546465f1e5c31b,warning  stay away,0
63b8fc6da06578bd88fe667af50eb535,dont buy it,0
63b8fc6da06578bd88fe667af50eb535,dont buy it,0
63d0068efb0770c4f80fc83ae0a1b310,if there is a wind it is completely useless,0
646c0f71e2584a8f3a2c74507f035984,my sister has one also and she loves it,1
64f801f7ea82a9fa4d81cbf7bbda546e,works as described,1
6587099497266b7e1b42f3d31ff36096,very easy to use,1
65a48d02024bbebf865b596bb1b8003a,i have bought this nokia cell phone a few weeks ago and it was a nightmare,0
663684bb7e394d83b0aac7ccf9dfdd0c,im pleased,1
667fefb51992c1e9704cc4e2cff8b359,i used to talk on it for 1  1 12 hours and the battery would be literally drained and dying,0
66c4420e254b2a892c7baae4f09b38b8,if you are razr owneryou must have this,1
66cadac64510a8374afc6d846d22edce,fits comfortably came with three sizes of earbud tips,1
67056975d731288789a2b47a4899f852,well packaged arrived on time and works as intended,1
6738b2aa51b1ba2675af5475fd1c9f88,its a total package,1
6740c3b618521a99e2fd66cd5421f07d,keep up the good work amazon,1
67bff0e6631a4a6dd3ba9fba62b93be7,has been working great,1
68346cc87aee50abd077f633e04fd030,after charging overnight these batteries work great,1
683f3104ef59ed0d239fdd36c8b7d3d5,this is definitely a must have if your state does not allow cell phone usage while driving,1
688033140289e3da3374fac0479db856,excellent bluetooth headset,1
68c74672ee3238a0b4b70ba825e42001,thats a huge design flaw unless im not using it correctly which i dont think is the case,0
69565600a694fb955bc2247e8b4b9b56,lasted one day and then blew up,0
6961ca9b1264942b42480fc4cdecde0a,this was utterly confusing at first which caused me to lose a couple of very very important contacts,0
697fbf80311e25324df049e429819f56,the case is a flimsy piece of plastic and has no front or side protection whatsoever,0
698d7e2a3142765dbdf3f6d493feadaf,after trying many many handsfree gadgets this is the one that finally works well,1
69c241a116ebc647dd409fb427bc9f66,basically the service was very bad,0
6a52abeefd0205fa11cc75db3a1ff7a7,this item worked great but it broke after 6 months of use,0
6a70a29905ba1cfd997e810cb582caeb,very displeased,0
6a71a2941bd3a49939e2cc32758186df,cant upload ringtones from a third party,0
6a7cb828440b481a879c343ede7e6161,im very disappointed with my decision,0
6aa2715de95e307b056f9e563848244c,i highly recommend this modest priced cellular phone,1
6aa6cf2125897acece60c102c03807ea,the ear buds only play music in one ear,0
6aaf33893e3263e302eda74640bec1c2,excellent product i am very satisfied with the purchase,1
6ac0b6f4e278a78d6dd10fbf9c77c051,this product is clearly not ready for prime time i dont care how cool it looks if you cant tell a call is coming in its worthless,0
6b2f0412ca0314f7eb6b81ffc172caa5,great audio,1
6b33c4082f968ba11bdfb758c7b54bbf,the biggest complaint i have is the battery drains superfast,0
6b619e461dfd8323c408a20e6c5c6f37,one thing i hate is the mode set button at the side,0
6ba5abd5160109f066cf02e853c1f15b,i purchased this and within 2 days it was no longer working,0
6c1e4eb2c027a1ab62d89e354c2c847e,so far so good,1
6c7a388c8575a5921a165e6fdf7b3875,great value,1
6c826b4c6038ce72524763d460514c0a,i have yet to run this new battery below two bars and thats three days without charging,1
6cbad04f6dafe6fd62b8dc00c4756f68,the design might be ergonomic in theory but i could not stand having these in my ear,0
6ce8ed8b941fd9f4e33f26c449e26530,not impressed,0
6d3038646724f01b4f7af57a04aa8a08,an awesome new look for fall 2000,1
6d37e1f992dcb0cc4d00221632de9e03,as i said abovepretty useless,0
6d4b9ac9546df34fa2da6fd3dab46493,this product is ideal for people like me whose ears are very sensitive,1
6db7c213881371ea6b52fd549926078d,good show samsung,1
6ddb12089e94b410899ca8a84e5b9a25,pretty piece of junk,0
6df32e3a7044e4abf4c9e20ee4446777,i find this inexcusable and so will probably be returning this phone and perhaps changing carriers,0
6e38a7f7223fa883f539a7aabd607583,a usable keyboard actually turns a pda into a realworld useful machine instead of just a neat gadget,1
6e9beccc5413364e912eb44225a95e27,poor construction,0
6f84c231d3151efd42f2ba5a4b3cc4b0,all three broke within two months of use,0
6fbdc6ccaf3fcd29375c1f75b1d7c286,this battery is an excellent bargain,1
6fcef7e087872d136b87520631ae6acc,it doesnt make you look cool,0
6fde5b7dc5567a835a9ce62af4c554a8,poorly contstruct hinge,0
7002b23801449708463393d829e823a6,do not buy if you want to use the holster,0
70167bd2b013b29c5176f99d9a204267,howeverthe riingtones are not the best and neither are the games,0
70dbe4e5abe966b5fe8097520be2cc42,i love this bluetooth,1
71096cc7ef8549faf12531bc3e1cb2be,i might have gotten a defect but i would not risk buying it again because of the built quality alone,0
71569c1bac3dfed0d42c8e08f0813e97,so far it has worked like a charm,1
7163f74ca578cfe3a0ed8c7bf307ae8d,for the price on amazon it is an excellent product which i would highly recommend,1
71b01177cef76980342134d5b50901fd,very good stuff for the price,1
71cfe986da952450596257527931c544,i posted more detailed comments under the grey or black phone but i have the fire red and its a great color,1
71e9f4a60d5a5874524125e6c085e5a7,this is a very average phone with bad battery life that operates on a weak network,0
7209b33cc07c715cfb6600a74914da0d,o my gosh the best phone i have ever had,1
720aa137b64fa5c1a2735e1b544c3851,so i had to take the battery out of the phone put it all back together and then restart it,0
720c10ff7eb7f267849cbb2b50bd72a7,if you have several dozen or several hundred contacts then imagine the fun of sending each of them one by one,0
7270161dcc70b3d8b45e5cd8d85335f5,the battery is completely useless to me,0
72b838419726421d594f786925424d55,the phone takes forever to charge like 2 to 5 hours literally,0
72eba3f8ac492bc510b3916b9dd57261,you get what you pay for i guess,0
73ce91f1519a686429d16aad526ce91c,yes its shiny on front side  and i love it,1
73d30c78a8cd5a8ed481309f0fd9a190,this frog phone charm is adorable and very eye catching,1
74537b309ee27b55e1641343edc39b12,i am glad i purchased it,1
7489f49953d0513ebc6e224df9075d2b,very disappointed in accessoryone,0
7518946b2e1172ef5cff35812d0d59d6,very dissapointing performance,0
751f4b46150e4b74adade46def490e78,awkward to use and unreliable,0
7525bd2b610a4c4c6fc35c69c9c7e7c1,i own a jabra earset and was very happy with it but the sound quality especially outgoing on this is better,1
753effed229968dc4ff25786a7e66f3c,the battery is working well as a replacement for the original that came with the phone over 2 years ago,1
75566750944211da3985f257fdb1198e,i cannot make calls at certain places,0
757d106de5787b284106f3433051b456,the color is even prettier than i thought it would be and the graphics are incredibly sharp,1
760838f549f3a5cb095f05e3603c062e,improper description i had to return it,0
765243fdc5b90bf226888a29828e8af5,it has been a winner for us,1
766365aa48a8121f39559fd1c3519635,iam very pleased with my purchase,1
76bf02e66d8ed0ca0f764c741c07f713,all the other cases ive tried normally fall apart after a few months but this one seems to be in for the long haul,1
76f582f8ab838d71bfb181ad14f97d54,terrible my car will not accept this cassette,0
77029b963cf1567a109e7f9322309924,timely shipment and quality product,1
775ab5673658d67d649af1dcab2e9454,i get absolutely horrible reception in my apartment where with other phones i have not had this problem,0
77b2c028c31ab1ba9c5ae44a8b27b90d,waste of 13 bucks,0
77cbdae262bbb558debb5682a16bbe83,highly recommend for any one who has a blue tooth phone,1
77dad4b4bf37299361e5d8d999b4827f,im a bit disappointed,0
785919aa0bed52d616d2b4719b0c6671,it was horrible,0
7886647aacc4490971c4f2c03f7671de,i wear glasses and it fits fine with them,1
789d62ce1eff57020746814f231534f9,finally after three or four times the spring of the latch broke and i could not use it any longer on the visor,0
78b248280f4f3cf78d7cdf2837ada32b,tmobile has the best customer service anywhere,1
78be21de991d52736a735fdb2d29265d,bad choice,0
7961ebb1ce6281ed4f39354d27e9c553,they keep getting better and better this is my third one and ive had numerous palms too,1
79944d143bbd9e8032af867a99969b63,great phone,1
79944d143bbd9e8032af867a99969b63,great phone,1
79944d143bbd9e8032af867a99969b63,great phone,1
79944d143bbd9e8032af867a99969b63,great phone,1
79944d143bbd9e8032af867a99969b63,great phone,1
79944d143bbd9e8032af867a99969b63,great phone,1
79a7a7556db68982bf55fed69783892f,the reception through this headset is excellent,1
79abcc8df77917b1ff71064f4bf52892,absolutely great,1
79fbd497d34c524a062b98324771fc3c,sounds good reasonably priced and effective its that simple ,1
7a3af604e52e2577b3f5b77e96f3e01d,excellent,1
7a6a20ffce8673455ed0534e2e62fe7e,who in their right mind is gonna buy this battery,0
7a773ae17554c5353f29c9b45aba4c89,it plays louder than any other speaker of this size the price is so low that most would think the quality is lacking however its not,1
7a827a0b6e7e12c4c29f7c26ed00240c,after a year the battery went completely dead on my headset,0
7ab884e5174028439d2742a5e6255270,bt50 battery junk,0
7af4b1fac2752c7745eea8dc814b850f,my 5year old nokia 2160 from tracfone holds the charge a lot better than this,0
7b88090c997e7235f84d17af3cbae011,the seller is very understanding and patient i would definitely buy from them again,1
7c2fa80676667b91be9e7fc31f311148,best bluetooth on the market,1
7c5c57a15783478331575134f2b4c463,i love being able to use one headset for both by landline and cell,1
7c9c3ce885570896706ecd321fcc9e52,it looses connection to the phone even when it is within a couple feet between the two,0
7cff05f38863e023fb21ae19a2732f55,this phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used,1
7d2997fd58af45f970898e18aa619557,bluetooth does not work phone locks up screens just flash up and now it just makes calls randomly while in my pocket locked,0
7d501e7d072e084e126bcdc4f2eb8090,good value works fine  power via usb car or wall outlet,1
7d6f83bf7137069682f730737599d485,the file browser offers all the options that one needshandsfree is great,1
7d81e6f93abc267d29305f8f104721b2,it is very comfortable on the ear,1
7d846c71ce0290a32b18b76a7a86de5c,yet plantronincs continues to use the same flawed charger design,0
7eb773f8456c3f6ed9a94aebea2e4251,the phone loads super,1
7f85d58f2d904248ec476a09d1a99b42,the price was very good and with the free shipping and all it was a good purchase,1
80187f7284d1bf0d514ce8d8175fe364,i wouldnt recommend buying this product,0
809a88a557169d8f029da853b6ce2483,it is the best charger i have seen on the market yet,1
812efe3fb38e44637a7e96c3b6320e4a,were jerks on the phone,0
8141b7e7da4ccdc73ac9006ff223a074,poor reliability,0
8156e517fbd35f08d9861e5e642c2dfd,you need at least 3 mins to get to your phone book from the time you first turn on the phonebattery life is short,0
81649f9f063eb144f28263a562189a23,the earpiece on this is too large or too heavyit keeps falling out of my ear,0
82bef2726e76f8abbff87e1f02728dda,im happy about this purchase good quality and low price,1
8371ce0b068756025303e584754567b6,everything worked on the first trythe device was certainly engineered in a clever way and the construction feels good,1
8377a6695b28b422025bf5eed7e63fc6,i only hear garbage for audio,0
837d588ea5521057126995b45895eef8,it lasts less than 3o minutes if i actually try to use the phonemy wife has the same phone with the same problem,0
838d12574760db5d75292f168df574cf,but despite these few flaws this case is of exceptional quality and well worth the additional costs of owning an official oem product,1
83cc7c10a0c9eba31474cf993869f215,however i needed some better instructions,0
84753f3694dc49540a6d27c5265e12f5,leopard print is wonderfully wild,1
84bd8c3b97e76342ba9cafaa386b456e,obviously there is a problem with the adhesive,0
84ee857697a30a6d5707a835403faaca,you need two hands to operate the screenthis software interface is decade old and cannot compete with new software designs,0
84ef7c7faffd7d9cc217e9f4087d7e18,what a waste of time,0
852ee3d85e0cd5cf258888b1202dd550,it is light easy to use and has very clear reception and transmission,1
8536a68f160b090cf32e33d84900a8f8,stay away from this store be careful,0
859f7608f9cba62eac4bab1174cc17f4,utter crap sound quality is terrible,0
85b2e56723e0e23324b6c90b6ed983c0,great product for the price,1
85c93c1443154c4a62c705e25c5ca207,the pairing of the two devices was so easy it barely took a couple minutes before i started making calls with the voice dialing feature,1
85e5f545c50e4a0dca250f71d21b0e16,what a big waste of time,0
866558233ff317a7dc17301847c1f123,the tracfonewebsite is user friendly and makes it easy toactivate etc,1
86e4887c8bd6a9a42096e760182bb3bb,all in all im quite satisfied with this purchase,1
871ab36f132a35ff9e2047c9d61aa84e,in the span of an hour i had two people exclaim whoa  is that the new phone on tv,1
872a78fd5dd525b7ef8c2eabdca37640,a good quality bargain i bought this after i bought a cheapy from big lots that sounded awful and people on the other end couldnt hear me,1
87dd22f860b389651fabd4ed69f51226,it doesnt work in europe or asia,0
8885e2a613ba8fb1eaa28ba3319e0e67,the phone is sturdy and waterproof,1
888d9226cde66e19cb354dc9d870055c,you get extra minutes so that you can carry out the call and not get cut off,1
8892412ded8a15ab53f79fba0645e798,it has everything i need and i couldnt ask for more,1
88c8b527c853d001d92a374f69bcab17,theres a horrible tick sound in the background on all my calls that i have never experienced before,0
89332ffc1c53e596c2d546e962d49eb8,when i placed my treo into the case not only was it not snug but there was a lot of extra room on the sides,0
895146d30e2c0bf1c5f0719e8356058a,not only will it drain your player but may also potentially fry it,0
89580e9678af81fdd8ae7f1953edbd5a,doesnt do the job,0
8a1c81724dc8b83a29e5ba231cb98cfb,the range is very decent ive been able to roam around my house with the phone in the living room with no receptionsound quality issues,1
8a22f0fbc32f50963e776eea4346e0ce,i have been very satisfied with this cell phone from day one,1
8a742c9a7fe738092a7d79ef43ca8828,dont trust their website and dont expect any helpful support,0
8b0abeeca0ab6b500ec0d21e4e877e43,someone shouldve invented this sooner,1
8b3599513d2f79f970b05f0e16608c0c,i have purchased these for both family and friends and all enjoy their clarity and ease of use,1
8b3af17bd71977118bfabdb80f39a0ab,you never know if you pushed it hard enough or the right number of times for the function you want or not,0
8b459a7d51194043eedde2b17e263159,i great reception all the time,1
8b8724f5bc298ad99f700939f69a7623,nice design and quality,1
8b8aef6e98658407adb03b31307a8eef,makes it easier to keep up with my bluetooth when im not wearing it,0
8bbcb837880afbb1b20592e8621fa3cb,battery life still not long enough in motorola razor v3i,0
8c4b09acc6ec279e8a5b754c061bc2bf,a pretty good product,1
8c764ba1928ca6e5a9a468eb56cac025,what a waste of money and time,0
8cad61b0d29a1f39cb5e7f078bf8caba,save your money ive had this item for 11 months now,0
8cca83abbb69699415ddf5079eafc043,i only used it two days and it wasnt always easy to hear with,0
8d15b9e9e0d447aef29b4395f0e6b94b,car charger as well as ac charger are included to make sure you never run out of juicehighy recommended,1
8d1ca5ad01e71a0006980167e6484716,perfect for the ps3,1
8d43090fa63955c7b8245a0689a51e77,it has all the features i want,1
8d7f3692b31de1702d3b9b98e536d22f,we are sending it back,0
8db797833f94c3a868f3ed032ddbb552,comfortable in my hand,1
8dcfc6bb7553604197bb72c316a1208d,it was an inexpensive piece but i would still have expected better quality,0
8dfd22a843abd9ff2581d232749a1b2e,dont buy this product,0
8dfd22a843abd9ff2581d232749a1b2e,dont buy this product,0
8e21cddda5a5eb681da79505e8704775,i love the ringtones because they are so upbeat,1
8e56b9709e983c7b887c119f25bf0dc1,does everything it should and more,1
8e74acf5eb360d84727249e5b3801fbc,we received a white colored battery that goes dead after a couple hoursthe original used to last a week  but still lasts longer than thereplacement,0
8e94dd52fc6b99b9f15350c935f9cad6,i received my orders well within the shipping timeframe everything was in good working order and overall i am very excited to have this source,1
8edd1a464876e1aa52fde0fb5d7fb007,terrible phone holder,0
8f007f6986e5125a5f72c70c2f326397,they do not care about the consumer one bit,0
9133cdac952274bbec4822e1ab602d8b,the commercials are the most misleading,0
9143e49dc4e00662cf71b68817aee4a6,dont buy this product  it fails,0
916eee11f79713d43c7b91a62387059f,steer clear of this product and go with the genuine palm replacementr pens which come in a threepack,0
91a761e0ab61fdb43fcb147c5adc25fe,using all earpieces left or right this thing will not stay on my ear,0
92452e5a0c7f62d9ffba4c99251074f1,this company charge me a restocking fee and still not given me my refund back,0
924e5e98018864eb6781eb8dd2f8b002,very clear quality sound and you dont have to mess with the sound on your ipod since you have the sound buttons on the headset,1
9353a2eaa6ad0ffa9b89b16b75d8e8b3,worth every penny,1
938070782fab90531140ce3a40292bf8,dont waste your  on this one,0
93a5356cdfd273ca20e34103d8832b4a,freezes frequently4,0
93df41e99f33d123985a02ef036cdfdc,the only good thing was that it fits comfortably on small ears,1
94aaa818a5ef15d2123e7be35949cbd6,i have had problems wit hit dropping signal and more,0
954eb542496c07e116e85b87d252d9e4,i would highly recommend this product,1
9575fb80420e97301a722b601f70f692,this is so embarassing and also my ears hurt if i try to push the ear plug into my ear,0
95a5498cdcaef69209d334639764bd7a,they refuse to refund or replace,0
95ac023ba21c09d5c8dac8f0a6459c03,the charger worked for about a week and then completely stopped charging my phone,0
95eac2c3ca229d7421777f6385275e67,the bt headset was such a disapoinment,0
96d857b1e7e584217431b586a0d2919d,but in any case the best part is you can download these pictures to your laptop using ir or even send pictures from your laptop to the phone,1
97c556810b75d4ce451d95c8921059e6,very windresistant,1
981b5ae283456a41f5967c5686e6f99b, down the drain because of a weak snap,0
9846cf9c945b206cdd241f8b98a5f664,it clicks into place in a way that makes you wonder how long that mechanism would last,0
986e332f30498af3186af7a541b14569,not a good bargain,0
98902df5f56a570258c1401d1597a2a3,last time buying from you,0
9896372f02644c125e6a71173e563fac,poor quality and service,0
98a08c4d176131d343a4d3defd2e9613,my experience was terrible this was my fourth bluetooth headset and while it was much more comfortable than my last jabra which i hated,0
98b3e45cdb035e3c79e6507a807f8bc2,battery chargelife is quite long,1
98cad3690b8a94f17a93ebcc85e7ab5a,otherwise easy to install and use clear sound,1
98f725e4062bfc9d85114a2e824a1308,what a disappointment,0
9922095568b13b2dacdd710eea556056,i ordered this for sony ericsson w810i but i think it only worked once thats when i first used it,0
9956ee45ec17e96e9577087130eaae33,we have tried 2 units and they both failed within 2 months pros,0
9992d61d39099219e4a1e3af17fc7805,fast service,1
99941178e3fa24a80b20100b49277464,not as good as i had hoped,0
9a3b02f52bbd21b5d0358c561f6c794b,the internet access was fine it the rare instance that it worked,0
9a7c5c2a61e0afc695fec1ba3e4cb5e5,i exchanged the sony ericson z500a for this and im pretty happy with that decision,1
9ac03616262c6224ef1c09be96bd3b95,the igo chargers and tips are really great,1
9b04074dcf6877630029d2e2daec6906,battery lasts only a few hours,0
9b75110982ab5796a69fbd590238cffd,nice headset priced right,1
9c8fb9b22ce96cd437ece0c4d87190a2,very pleased with this headset,1
9cb7659a5cff29bce6fb93eaf3504450,this is a great little item,1
9cf9cd2515e65d2104e62ebc47138781,jabra ear gels r the best,1
9d48f5e6af5523cd0d8c917635b27d2a,i can hear while im driving in the car and usually dont even have to put it on its loudest setting,1
9d4ec338ac3f1c2b6eb85b4c692a8f0e,better than expected,1
9e0b49c92fe0be609852f0436d9bbead,the handsfree part works fine but then the car tries to download the address book and the treo rebootsoverall i still rate this device high,1
9e33b0cfadcc144e815968f91f4df587,the worst piece of crap ever along with the verizon customer service,0
9e4a0eea64cb5a74c3b5476f42e1c124,sending it back,0
9edbc4ba962b28b49611c4de104467dc,great for ipods too,1
9f3296d6574961a7796eb0be9de554f7,ive only had my bluetooth for a few weeks but i really like it,1
9f5c03eb78519e27046b8e66d64f71f4,looks good in the picture but this case was a huge disappointment,0
9f5dedb1a59a8e61635a2ee636ee6592,just really good so far probably the best bt headset i have ever had,1
9f61dc3e813c140db42c7015d619f116,i was looking for this headset for a long time and now that ive got it i couldnt be happier,1
9fef22efed6e12373f0167191b6daab2,then i had to continue pairing it periodically since it somehow kept dropping,0
a022e01d75bd45bb14baeb4cf64fd3e1,amazon sucks,0
a032a2c0bb1c1b4fbfbfac68baefa3ab,unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect,0
a0ac0c34e46a9f2abbe84614cfdcc62c,nice docking station for home or work,1
a1b63b8fb4e595f08ba8f0198efcd515,i had absolutely no problem with this headset linking to my 8530 blackberry curve,1
a1e743c9c922c4860f85c53ffa8277fe,good protection and does not make phone too bulky,1
a1e74992248bb891d31ff17df1992b61,it is simple to use and i like it,1
a20b7197129f8589c5382028c6a01499,i have tried these cables with my computer and my ipod and it works just fine,1
a295a20cee5a7840f6cabcb88c99f9a3,the sound quality is good and functionality is awesome,1
a29cb6f7f5f8a72216dfeb24803c2246,i connected my wifes bluetoothmotorola hs850 to my phone and it worked like a charm whether the phone was in my pocket or the case,1
a29ea192716e12cc323c336234639bdc,arrived quickly and much less expensive than others being sold,1
a2e67447f666835968a4338abb730ddb,dont make the same mistake that i did and please dont buy this phone,0
a38d18bad2930fe6677ee148756a67f6,these are fabulous,1
a3d9916f078a916602b651ee633163a2,i have a verizon lg phone and they work well together good reception and range that exceeds 20 feet line of sight,1
a3da5da69641176a2f85e2aac51969f9,battery has no life,0
a4261a6bdaa9eb13afe2f1f9e67e6ce0,every thing on phone work perfectly she like it,1
a4578d6bd09a0eea2b4894b6eaeedf0b,ive missed numerous calls because of this reason,0
a46f219aaa98f0c2df4150119d643ef1,this is a simple little phone to use but the breakage is unacceptible,0
a491049bee097c816db2b859f90a3d43,nice solid keyboard,1
a4939d2c5201c3e1e827f877cf665afa,perhaps my phone is defective but people cannot hear me when i use this,0
a4e145e9a6736a481f23dce5d989f063,not good enough for the price,0
a515933abfd66a863737e4c8cf8d7afc,the calls drop the phone comes on and off at will the screen goes black and the worst of all it stops ringing intermittently,0
a5289e404b629c9b22f4e8991f810e00,the one big drawback of the mp3 player is that the buttons on the phones front cover that let you pause and skip songs lock out after a few seconds,0
a53022db22bd28ba7becb1ddc341cd72,the cable looks so thin and flimsy it is scary,0
a54733166fecd31ecb98ecbafd2ba8ce,great price also,1
a576d36b97004f7c1a5056350d76d6fd,too bad you have to pay up to  a month for the service,0
a59b0da38bfdeeb9c314c30d1887cf20,during several different 2 minute calls i experienced 5 drops and it was in an area that had 5 bars,0
a5d0a5e121aab6de127622c85fd241da,i ordered this product first and was unhappy with it immediately,0
a5ef564d3fa697b5830c44ae407e36da,best of all is the rotating feature very helpful,1
a60ca600a149e1ca0cf373620d57ca80,buyerbe very careful,0
a642e75f4ad0b2a684b0f53774019085,the accompanied software is almost brilliant,1
a65114029516d387ad5d06bad069d442,great pocket pc  phone combination,1
a69277fad19406c73cc02407e3215dae,this results in the phone being either stuck at max volume or mute,0
a6e979ea366eff59014b586e667b3f74,very satisifed with that,1
a75d8eae619f0ababecaf55dad00c388,i wasted my little money with this earpiece,0
a77ba9748c4543beb57e63f9ace45406,a week later after i activated it it suddenly died,0
a78d3c1da6d6c6d8897b7b8336d9175f,works like a charm works as advertised,1
a7c606940a952d94b6adcb859600ee1c,you can not answer calls with the unit never worked once,0
a855024e1e83d5fad90ddd53c38e84e1,love this product,1
a997f8e78c698fda811861194a65483b,gets a signal when other verizon phones wont,1
aa24c066d2a386700949fcb71872eb43,i had to purchase a different case,0
aa52dce4e1b11cfa04fe1589ca1a3d0a,dont waste your money and time,0
aac892b1bb5a28b8ba1d468ac1e3a41a,the pleather case doesnt fit,0
ab04a6ce8d5bfa264573cf511d073967,no shifting no bubbling no peeling not even a scratch nothingi couldnt be more happier with my new one for the droid,1
ab0e147fb3074ebd8ed7a2f8d2a0810f,it is practically useless and did not add any kind of boost to my reception after i bought it,0
ab16c98cb98aa1873ee1d6e3f93021ed,i highly recommend these and encourage people to give them a try,1
ab4350f7d396a664a4281abf083ef32e,i would recommend it,1
ab8aaf50543e0c3c1babafb02b021fa9,nice sound,1
ab916e892037dd518c17fd111e5977c7, item arrived quickly and works great with my metro pcs samsung schr450 slider phone and sony premium sound in ear plugs,1
abf7123d9cd1c49b32e7b68e51f502e8,not loud enough and doesnt turn on like it should,0
ac38882a7c365cb471c4e9861f2f3dc6,i bought two of them and neither will charge,0
ac4032fa72c58a897bbf021c2f291346,beautiful styling though,1
ac4ffa1358e63cf66a0fcd60cd6f2b9e,i tried talking real loud but shouting on the telephone gets old and i was still told it wasnt great,0
acb6b906f2adc42594b0e219f108f861,worst ever,0
acc38e8886fde0e98e64a9dad97e61a5,this little device has transformed my organizational capability and made my life a whole lot easier,1
ad3f32e885927d95e938cbd705894fdd,you can even take self portraits with the outside exterior display very cool,1
aea4fdb57cfd97d0a5fc1a32e2179c6a,i want my money back,0
aeeee03d0b3620cdf394b97b093adb38,this does not fit the palm tungsten e2 and it broke the first time i tried to plug it in,0
af308423ea7668b442895b18402abc48,small sleek impressive looking practical setup with ample storage in place,1
af62bc32e1cefe06e2b9356afbfe0baa,i dont like this nokia either,0
af7b658eb9005fcfc1ef9366905f753c,the keyboard is a nice compromise between a full qwerty and the basic cell phone number keypad,1
aff81e033f416c70c721f7b31d6b3b46,its the best headset i have used,1
b0d4e3bdcc76b965b07ac7caf398a743,the sound quality is excellent as well,1
b0fb662a842a0be8d4ea4dde7f559d08,camera color balance is awful,0
b0fbfdd7f8102488691524caa2c4baf1,awsome device works great,1
b0fe53269111d28cff7f39d7ad167c34,my only complaint is the standard sound volume is a little low even when turned up to 5of 5,0
b15a2c09ea78941c0baec6b8292daeab,the keyboard is really worthwhile in usefulness and is sturdy enough i dont expect any problems,1
b17afab42977b9938f5062c2ce1c63d4,unfortunately it will not recharge my iphone 4s despite connecting it from multiple power sources imac external battery wall outlet etc,0
b1cbfc0fb1a4be10aaaebe9c1a252095,saggy floppy piece of junk,0
b22d19a86b74a9f4ee8a765efbd53915,other than that the leather is nice and soft the fit is very tight the cut out for the face is a good shape,1
b250acdf5a8d51c0d6623423732d9cf5,needless to say i wasted my money,0
b2521ab4b702a7860646d282808b7c51,the construction of the headsets is poor,0
b32f0450e92bf2491adb74dad396e540,this phone might well be the worst ive ever had in any brand,0
b34ff250153f94a2eb45d3c1b8709827,not nearly as good looking as the amazon picture makes it look,0
b42e39bde25e97228d20b720c5c09d26,the microphone also works well but according to people i have called it applifies everything,1
b447f76389ce089264cf00235a931a9c,nice quality build unlike some cheap s out there,1
b4821d0a4366d5188462524fbb99a9bb,these products cover up the important light sensor above the ear outlet,0
b4990ba8187863eb6c7919148f09c081,love it great armband,1
b4d714a3d1719c63535aaabcfcc2873f,appears to actually outperform the original battery from china that came with my v325i,1
b4ec2c4cdfa7e09292655de091d640ed,ive dropped my phone more times than i can say even on concrete and my phone is still great knock on wood,1
